,VSTOXX_ret,VIX_ret,RealizedVol_10d_ret,CAC40_ret,DAX_ret,STOXX600_ret,EUROSTOXX_Banks_ret,EUROPE_Financials_ret,Ukraine_z,guerre Russie_z,invasion Ukraine_z,OTAN_z,sanctions économiques_z,Israël_z,Palestine_z,Hamas_z,guerre Gaza_z,guerre mondiale_z,Chine Taïwan_z,conflit Chine USA_z,mer de Chine_z,Iran nucléaire_z,Iran Israël_z,attaques pétroliers_z,Corée du Nord_z,missile nucléaire_z,Kim Jong Un_z,tensions géopolitiques_z,GPR_Global_z,EPU_z,OAT_10Y_z,Bund_10Y_z,Infl_Exp_10Y_US_z,Spread_OAT_Bund_z,Technology,Health Care,Oil & Gas,Financials,Banks,Insurance,Consumer Discretionary,Consumer Staples,Industrials,Telecommunications,Utilities,Real Estate,Sentiment_Composite,VIX,RealizedVol_10d,VSTOXX,Delta_GPR_x,CAC40,DAX,STOXX600,EUROSTOXX_Banks,EUROPE_Financials,GPR_Global,Z_GPR,Delta_GPR_y,EPU,Bund_10Y,OAT_10Y,Delta_GPR,Infl_Exp_10Y_US
2019-03-01,,0.0044312824440058,-0.5410442295739211,0.0094151359106007,0.0124878781661141,0.0080754305350341,,0.0215514912088323,-0.2522819671355051,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,-0.6411057008045772,-0.1398133604667485,,-0.2784192811970115,,-0.0416796459629567,,1.2567141264241308,0.759034873954053,-0.9391187486308022,-0.9435748770702624,-0.3045664870604031,-0.41941153520753,0.0271460318939142,-0.0009319212220746,-0.0032778266221104,0.037251928103842,0.0084935384736425,-0.0001636468724626,-0.0058311306831184,0.0108534458025823,-0.0212056930059765,0.0105932876550213,0.0053632769429631,-0.0048716806575777,0.174335182383886,13.56999969482422,0.0510073412765152,13.81,115.06,5265.18994140625,11601.6796875,374.239990234375,,465.2699890136719,184.5,1.5375969171038495,115.06,229.38424,0.010952380952381,0.44,115.06,1.96
2019-03-08,,0.1678473506830817,0.2381663840729744,-0.0064726596340012,-0.0124756900669229,-0.0098548962130502,,-0.0212660265639348,,,,,,,,,,,,,,,,,,,,,-0.8559983397440396,0.75698103393438,,,-0.4786657390794439,,-0.0539451018135469,-0.0116055162659606,-0.0062873818411617,-0.0373969020345453,-0.0132816732377089,0.0102495824660965,-0.0196494916819103,0.0027273472943746,0.0163518483314942,-0.0091745081912184,0.011802152295252,0.0048716806575775,-0.1977636258663054,16.049999237060547,0.0647242509677162,13.776,-129.49,5231.22021484375,11457.83984375,370.5700073242188,,455.4800109863281,55.01,-1.2153949008165896,-129.49,229.1902811428572,,,-129.49,1.9
2019-03-15,,-0.2200330724794836,0.3105225886790967,0.0327390597172367,0.0196908548726728,0.0280194433670706,,0.0414786210375011,,,,,,,,,,,,,,,,,,,,,-0.7563097678984336,0.7549271939147064,,,-0.36259957106675,,0.0232455036120668,0.0416846477575147,0.0348271115625608,0.0380947056646769,0.031384554212537,0.0106267744675119,0.0250574653271653,0.0195228523661777,0.0372940933949673,0.0349487827612338,0.0262136958934622,0.0118914444632704,-0.1977636258663054,12.880000114440918,0.0882927980252376,13.702000000000002,6.109999999999999,5405.31982421875,11685.6904296875,381.1000061035156,,474.7699890136719,61.12,-1.0299968753109667,6.109999999999999,228.99632228571429,,,6.109999999999999,1.94
2019-03-22,,0.2464717671430314,0.2486336307172645,-0.0253684539112537,-0.0278996365553521,-0.0133928997005243,,-0.0247147214794605,,,,,,,,,,,,,,,,,,,,,0.2506916485190464,0.7528733538950335,,,-0.4786657390794439,,-0.0280047293517421,-0.0174554091555878,-0.0100574640138752,-0.0347679033748025,-0.0262551218708311,0.011623356857052,0.0002114931732919,-0.0074042168992006,0.0026751356428271,-0.0256572126233843,-0.0050366993988562,-0.0243047272218092,-0.1977636258663054,16.479999542236328,0.113215397001343,14.812,61.720000000000006,5269.919921875,11364.169921875,376.0299987792969,,463.1799926757813,122.84,0.5594083622859268,61.720000000000006,228.80236342857145,,,61.720000000000006,1.9
2019-03-29,,-0.1840220003477606,-0.0859656656038194,0.0151804139203957,0.0141434102855644,0.0081047100549902,,0.0187149223620339,,,,,,,,,,,,,,,,,,,,,-0.4862858948960146,0.75081951387536,,,-0.5366988230857908,,0.012786778922487,0.0136024954564744,0.0020486648768924,-0.0007220416259917,0.0134378623737344,-0.0085851839483392,0.025986184602861,0.0156377857214103,-0.0096185858644258,0.014527624632632,0.0192529174033718,-0.0030326015212157,-0.1977636258663054,13.710000038146973,0.1038893620910142,16.291999999999998,-45.17,5350.52978515625,11526.0400390625,379.0899963378906,,471.9299926757813,77.67,-0.5695330163294766,-45.17,228.60840457142857,,,-45.17,1.88
2019-04-05,,-0.0671190686687817,-0.160313186875602,0.0232158841663601,0.0411099930763274,0.0238243415503891,,0.0379216431220683,-0.2522819671355051,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,-0.6411057008045772,-0.1398133604667485,,-0.2784192811970115,,-0.0416796459629567,,-0.5920112542347261,0.7487656738556867,-0.9950355461209612,-0.9876507382832134,-0.4786657390794439,-0.5052040468621269,0.0664193024060082,0.0312945436489209,0.0221219615355176,0.0486524203546496,0.0459286641005327,0.0041428365272207,0.0532592390548505,0.000378642673355,0.0078358219871331,0.0398107335312825,0.0062952386831747,0.028813977819164,0.174335182383886,12.81999969482422,0.0885009529677655,14.312,-6.480000000000004,5476.2001953125,12009.75,388.2300109863281,,490.1700134277344,71.19,-0.6576323093844243,-6.480000000000004,228.4144457142857,-0.0395,0.37,-6.480000000000004,1.9
2019-04-12,,-0.0652667725383637,-0.0503099717479531,0.0048274509323782,-0.0008180294927253,-0.0018047137986334,,-0.0006122572901174,,,,,,,,,,,,,,,,,,,,,-0.0627318318662386,0.7467118338360137,,,-0.3335830290635766,,0.0215955708923941,-0.0049638405306961,-0.0025772332843047,0.0268891663361117,-0.0007502376652124,-0.0174837767908944,0.004482609903832,-0.0233473184745951,-0.0087355243980034,0.005748851364448,-0.0091471698450236,-0.0014766490761388,-0.1977636258663054,12.010000228881836,0.0841586197213296,13.576,32.44,5502.7001953125,11999.9296875,387.5299987792969,,489.8699951171875,103.63,0.1820739797168789,32.44,228.22048685714287,,,32.44,1.95
2019-04-19,,0.0066390220982039,-0.8294143136359873,0.0140179370661783,0.0183686964750613,0.0075322473688528,,0.021587426997998,,,,,,,,,,,,,,,,,,,,,-0.9163662146750938,0.7446579938163405,,,-0.3335830290635766,,0.0363645788990987,0.0144683289700539,-0.0026684970629026,0.0216386386060095,0.0156419656282548,-0.0045158931555272,-0.0137240967022145,-0.0263453406142459,0.0091120804267448,0.0182917396756929,0.0157239257705402,0.031776101853224,-0.1977636258663054,12.09000015258789,0.0367188054743911,11.216,-52.31999999999999,5580.3798828125,12222.3896484375,390.4599914550781,,500.55999755859375,51.31,-1.0088165017657382,-52.31999999999999,228.026528,,,-52.31999999999999,1.95
2019-04-26,,0.0515826993621733,-0.387029406608125,-0.0019767319005765,0.0075631355411598,0.0014076507108624,,0.0052602628322793,,,,,,,,,,,,,,,,,,,,,0.3604959183260722,0.7426041537966672,,,-0.2755499450572297,,-0.0248813793490301,0.0346917468449902,-0.0156401280488565,-0.02228698694479,-0.0154925304876413,0.0117057145318797,-0.0309483725188978,0.026903112560464,-0.0033774028406831,-0.0023850140688655,0.0038020899134568,0.0128069864407402,-0.1977636258663054,12.729999542236328,0.0249346805588413,12.575,78.25999999999999,5569.35986328125,12315.1796875,391.010009765625,,503.2000122070313,129.57,0.8270125233109415,78.25999999999999,227.83256914285715,,,78.25999999999999,1.97
2019-05-03,,0.0109376361060924,0.6278281293038339,-0.0036912527875596,0.0078915477433181,-0.0016381652654686,,0.0052326768656607,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.1022305770914085,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,-0.6089795217829143,0.740550313776994,-1.05095234361112,-1.0706836930097952,-0.4496491970762704,-0.3952820944365527,-0.0001984248076392,-0.0115729523343011,-0.0062066616478283,0.0091349377706239,-0.0029119453988911,-0.0014560005185601,-0.0205852307542023,0.0119702190446972,-0.0111122327839822,0.0078915114808288,0.008411530001611,0.0003534355149468,-0.0117142217412097,12.869999885559082,0.0467160485308815,13.5025,-59.41999999999999,5548.83984375,12412.75,390.3699951171875,,505.8399963378906,70.15,-0.5954031403290486,-59.41999999999999,227.6386102857143,-0.134545454545455,0.3,-59.41999999999999,1.91
2019-05-10,,0.2201866468001645,0.9349109107566412,-0.0407180571342955,-0.0288440686633055,-0.0344784846761809,,-0.0354747828557355,,,,,,,,,,,,,,,,,,,,,0.4647528698961906,0.7384964737573207,,,-0.5366988230857908,,-0.0698436321550595,-0.0404259478411117,-0.0417735848468733,-0.0570953883421688,-0.036175318790133,-0.0048678074582471,-0.0486123868202857,-0.0226443703032849,-0.0160924841407184,-0.041328945281995,-0.0254488887916123,-0.0194457798854596,-0.1977636258663054,16.040000915527344,0.1189851467413556,17.994,65.81,5327.43994140625,12059.830078125,377.1400146484375,,488.2099914550781,135.96,1.013650077707346,65.81,227.44465142857143,,,65.81,1.88
2019-05-17,,-0.0050000651043076,0.3152138359766809,0.0205828250752109,0.0147426056430415,0.0115205781584375,,0.0131452770708566,,,,,,,,,,,,,,,,,,,,,0.5477994870310736,0.7364426337376474,,,-0.7398146171080043,,-0.004477966001139,0.0336753447117952,0.039547640389091,-0.0083885167215116,0.0252085158234753,0.0089065064089625,0.0039421547763214,0.0181558970832574,-0.0123586106188359,0.0199982346444374,0.0136040301847076,0.0009000681697682,-0.1977636258663054,15.960000038146973,0.163075372841439,16.756,5.090000000000003,5438.22998046875,12238.9404296875,381.510009765625,,494.6700134277344,141.05,0.9632956241065598,5.090000000000003,227.25069257142857,,,5.090000000000003,1.81
2019-05-24,,-0.0069160700210435,-0.0711623945878285,-0.0226366077262145,-0.018796477035508,-0.0148405019316797,,-0.0119170398071535,,,,,,,,,,,,,,,,,,,,,0.6724509909427641,0.7343887937179742,,,-0.8848973271238716,,-0.0366763744128641,-0.0211881881929347,-0.0329237347236432,-0.0238400130375706,-0.0214087826164059,0.0088276541048667,-0.023442178239694,0.0126431221772637,-0.0009391536934274,-0.0142914773270347,-0.0020903291157107,-0.0157823504889773,-0.1977636258663054,15.850000381469728,0.1518738298555811,16.601999999999997,7.639999999999986,5316.509765625,12011.0400390625,375.8900146484375,,488.80999755859375,148.69,1.3996796629118555,7.639999999999986,227.0567337142857,,,7.639999999999986,1.76
2019-05-31,,0.1658885669627023,-0.2579238907206171,-0.0206921936269743,-0.0239460117660339,-0.0183373605332519,,-0.011915823000959,,,,,,,,,,,,,,,,,,,,,-0.0475582849241086,0.7323349536983009,,,-0.9429304111302186,,-0.0139534134207343,-0.0207497495653083,-0.0181271440214163,-0.0188934868878819,-0.0199411840063684,-0.0131901119248236,-0.0252657670187726,-0.0257081559925797,0.0058542367455423,-0.0205168046841264,-0.0224055547604757,0.0043786158384842,-0.1977636258663054,18.709999084472656,0.1173459276023674,16.874000000000002,-44.13,5207.6298828125,11726.83984375,369.05999755859375,,483.0199890136719,104.56,0.0901466905946689,-44.13,226.86277485714285,,,-44.13,1.74
2019-06-07,,-0.1378930303468686,-0.0982630987981294,0.0295944150339444,0.0268009558671096,0.0225583904243995,,0.0099499561473024,-0.2522819671355051,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.0416796459629567,,-0.6127321194137636,0.7302811136786277,-1.226690850008762,-1.228561047084802,-0.9429304111302186,-0.5676880987185192,0.0177152543499147,0.018990915078883,0.0190482447252925,0.0014891116472773,0.0472285848150591,0.0444942836156848,0.0082272642859058,0.0199811101194321,0.0205672963166672,0.0255254125119313,0.0318389430708081,0.0166099377000279,0.174335182383886,16.299999237060547,0.1063635688119362,16.06,-34.64,5364.0498046875,12045.3798828125,377.4800109863281,,487.8500061035156,69.92,-0.9690183579020588,-34.64,226.668816,-0.315263157894737,0.08,-34.64,1.74
2019-06-14,,-0.0646202947439471,-0.2955691376439215,0.0006653787635517,0.0042267457654734,0.0035171374162326,,-0.0021135341162157,,,,,,,,,,,,,,,,,,,,,1.38952345127245,0.7282272736589547,,,-1.2621123731651265,,0.0099998772979795,-0.0112846287439521,-0.0029188565907177,-0.0044737210077771,0.0162568668063227,0.0017020072623423,0.0458214039739822,0.0179615547208062,0.0031967848231863,0.0057567358815205,-0.0014641971387618,0.0058913490156538,-0.1977636258663054,15.279999732971191,0.0791459789592774,14.674,122.71999999999998,5367.6201171875,12096.400390625,378.80999755859375,,486.8200073242188,192.64,2.006452042517129,122.71999999999998,226.4748571428572,,,122.71999999999998,1.63
2019-06-21,,0.0078227183861545,0.3086834903629141,0.0295011657779102,0.019931609176826,0.0155850349917336,,0.0258932947592667,,,,,,,,,,,,,,,,,,,,,0.3022490768385414,0.7261734336392811,,,-0.971946953133392,,0.0446892354346043,0.0345540024748988,0.0301560802954262,0.0078897339794361,0.015366296574617,0.0098462610036197,0.0126387697948549,0.015548672719932,0.0020498762176877,0.0199996119453885,0.0047511437950418,0.0031987528032689,-0.1977636258663054,15.399999618530272,0.1077676448203736,13.54,-66.63999999999999,5528.330078125,12339.919921875,384.760009765625,,499.5899963378906,126.0,0.3375833078355922,-66.63999999999999,226.28089828571427,,,-66.63999999999999,1.73
2019-06-28,,-0.0209981271282915,-0.0972390489409238,0.0019228067758714,0.0047601488390096,0.0002858135769487,,0.0028383257493214,,,,,,,,,,,,,,,,,,,,,0.757455485102438,0.7241195936196079,,,-1.0880131211460855,,-0.0031416748141011,0.0166280198281623,-0.0049383164663669,0.0095921851464677,0.0017858619631034,-0.0182302401276538,0.0207154268915232,-0.0018529418249611,-0.0086839590145204,-0.0023832813880447,-0.0007298560178915,-0.0092690465208746,-0.1977636258663054,15.079999923706056,0.0977817958947536,13.972,27.90000000000001,5538.97021484375,12398.7998046875,384.8699951171875,,501.010009765625,153.9,0.8574148632595777,27.90000000000001,226.0869394285714,,,27.90000000000001,1.69
2019-07-05,,-0.1271102335798333,-0.1684215336553269,0.009835976622309,0.0135964144298856,0.0135231108448072,,0.0222647475936001,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,-0.1488784209570406,0.7220657535999346,-1.3465125589162457,-1.2923328046850595,-1.0880131211460855,-0.9056433096753054,0.0121971105777271,0.0122918801630659,0.001199480993508,0.0366247068815603,-0.0014702838327724,0.020676767379485,-0.0235102580534815,0.0154601232891916,0.017067300636091,0.0093917437965542,0.023915304878448,0.0144013673332033,-0.0117142217412097,13.279999732971191,0.0826253794018714,12.022,-55.55000000000001,5593.72021484375,12568.5302734375,390.1099853515625,,512.2899780273438,98.35,-0.4919985075030512,-55.55000000000001,225.89298057142852,-0.3882608695652169,-0.07,-55.55000000000001,1.69
2019-07-12,,-0.0693694005899803,-0.0366601551959524,-0.0037362156869669,-0.0197026647319447,-0.0083916763143152,,-0.0049704185964172,,,,,,,,,,,,,,,,,,,,,-0.0017113312602538,0.7200119135802614,,,-0.8558807851206982,,-0.0244388912994175,-0.0067050640677457,0.0133949903568616,-0.0109617927283089,-0.0083402956676083,-0.0035188176846812,-0.0024789668414704,-0.0291558541841626,-0.017067300636091,-0.0074414718550541,0.0014239915353367,-0.0079751221048042,-0.1977636258663054,12.390000343322754,0.0796511707411427,12.61,9.02000000000001,5572.85986328125,12323.3203125,386.8500061035156,,509.75,107.37,-0.4461595722024215,9.02000000000001,225.6990217142857,,,9.02000000000001,1.77
2019-07-19,,0.1538046780080804,-0.6340125739203217,-0.0036889302379581,-0.0051457620741146,0.001033442524041,,0.0043260708424224,,,,,,,,,,,,,,,,,,,,,-0.9576447886144364,0.7179580735605887,,,-0.7688311591111778,,-0.0102539261941436,-0.0107745923584279,-0.0331787712242183,-0.0194717302825973,0.0008520687211326,0.0004886184111859,0.0055984033227582,0.0207505221137292,-0.0172310967274538,0.0151608902882884,0.0129947121414461,-0.0103174101615876,-0.1977636258663054,14.449999809265137,0.0422516818832415,12.88,-58.59,5552.33984375,12260.0703125,387.25,,511.9599914550781,48.78,-1.6384104433461852,-58.59,225.5050628571429,,,-58.59,1.8
2019-07-26,,-0.172542537369122,0.4788463430965417,0.0103401649548509,0.0129523907888575,0.0089463331908818,,0.0008005304723672,,,,,,,,,,,,,,,,,,,,,0.4923263046619965,0.7159042335409151,,,-0.8268642431175247,,0.0357980009509639,0.0300233275450291,0.0093780948190334,0.0010515263560573,0.0106004249149359,0.0062179187297023,-0.0076758617845956,0.0175486141476567,0.0250243035788325,0.0083917287267785,-0.0021292998428275,0.0237850041689747,-0.1977636258663054,12.15999984741211,0.06820313312168,13.063999999999998,88.87,5610.0498046875,12419.900390625,390.7300109863281,,512.3699951171875,137.65,0.3999178480826983,88.87,225.311104,,,88.87,1.78
2019-08-02,,0.3703150931778127,0.7253366463195188,-0.045782206823393,-0.0450802724698018,-0.0327258863262835,,-0.0028926792537875,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,-0.6411057008045772,-0.0090878684303386,,-0.2784192811970115,,-0.176060573464214,,0.0573512923209397,0.7138503935212422,-1.5621916349497156,-1.5201973455707236,-1.175062747155606,-0.9458893334466802,-0.0657794928742298,-0.0430937380703046,-0.0534299542005923,-0.0593865668459488,-0.0464336874793997,-0.0085594248564304,-0.0948079850930993,-0.0063905125030544,-0.0078104266915809,-0.0395550764792362,-0.0366613266472126,-0.0446053969469067,-0.0117142217412097,17.610000610351562,0.1408685449672134,14.716000000000005,-26.66000000000001,5359.0,11872.4404296875,378.1499938964844,,510.8900146484375,110.99,-0.2319471845270647,-26.66000000000001,225.1171451428572,-0.6490909090909089,-0.34,-26.66000000000001,1.66
2019-08-09,,0.0202367054173224,0.3110333660750268,-0.0058164870656884,-0.0151610138076243,-0.017580574212948,,-0.0251928887155248,,,,,,,,,,,,,,,,,,,,,-0.0263479504888734,0.7117965535015687,,,-1.175062747155606,,-0.0341111116686041,-0.0230983510408409,-0.0344862247196275,-0.0383289432220431,-0.0010046064624474,-0.0146424762933554,-0.0419990352909517,0.0047968366969307,-0.023332963740338,-0.0068220325650805,-0.0222328423529163,0.0014884349501426,-0.1977636258663054,17.969999313354492,0.1922622867062929,20.086,-5.129999999999996,5327.919921875,11693.7998046875,371.55999755859375,,498.1799926757813,105.86,-0.2916402572989481,-5.129999999999996,224.92318628571428,,,-5.129999999999996,1.66
2019-08-16,,0.0274440944500788,0.0099406317059318,-0.0051050300238237,-0.0112708904675127,-0.0052078334339409,,-0.0075153843959414,,,,,,,,,,,,,,,,,,,,,-0.0467425028304458,0.7097427134818957,,,-1.523261251193687,,-0.0293023401323673,-0.0116398755784028,-0.015660754769442,-0.0118245194845592,-0.0171215385521032,0.0218065098402363,-0.0154841718503606,0.0052624443053268,0.0077601963783695,-0.0042734288268686,0.0001257117994651,0.0042666737557391,-0.1977636258663054,18.46999931335449,0.1941830261544606,20.57,-1.25,5300.7900390625,11562.740234375,369.6300048828125,,494.4500122070313,104.61,-0.235979305252017,-1.25,224.72922742857145,,,-1.25,1.54
2019-08-23,,0.073063341765041,-0.2099493123204949,0.0049079722334681,0.0042089477111009,0.0046693845660552,,0.0151938792472181,,,,,,,,,,,,,,,,,,,,,-0.1744939786980554,0.7076888734622222,,,-1.523261251193687,,-0.0033094566485825,-0.0041740017066995,0.0067659071949942,-0.0057122983818442,0.0014757660807761,-0.0063828497653655,-0.001040976318204,0.0047486360632277,-0.0049310069288802,0.0002252399933205,0.0124796131605234,0.0084791193201757,-0.1977636258663054,19.8700008392334,0.1574096803648436,18.368,-7.829999999999998,5326.8701171875,11611.509765625,371.3599853515625,,502.0199890136719,96.78,-0.4263983833714608,-7.829999999999998,224.53526857142856,,,-7.829999999999998,1.54
2019-08-30,,-0.0458253297363606,-0.2525796679919636,0.0284288391444569,0.0278370001802219,0.0216300203949399,,0.0184534514414531,,,,,,,,,,,,,,,,,,,,,-1.0065917142342102,0.7056350334425489,,,-1.4942447091905136,,0.0400703635676177,0.0174812348979902,0.0292380614260019,0.0168743085817528,0.035439611353355,0.0274199261777268,0.0565579250663535,0.0148312765278236,0.0351558228609786,0.0307340384056364,0.0247443863896132,0.0192697862724419,-0.1977636258663054,18.979999542236328,0.1222749463649857,18.858,-51.0,5480.47998046875,11939.2802734375,379.4800109863281,,511.3699951171875,45.78,-1.6051715333414878,-51.0,224.3413097142857,,,-51.0,1.55
2019-09-06,,-0.2353355679613589,-0.5315361276012327,0.022286201055234,0.0209240639369205,0.0199844990792881,,0.0343675209222036,-0.2522819671355051,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.0090878684303386,,-0.2784192811970115,,-0.176060573464214,,-0.4198812324718549,0.7035811934228756,-1.5062748374595567,-1.4727348153701547,-1.523261251193687,-0.8771109274695684,0.0539553748627953,0.0323528007152719,0.0100992352798359,0.0340394262957079,0.0144573925331997,0.0046997062517865,0.040383907132253,0.0060854391302752,0.0058913780436011,0.0195842284567926,0.0210709502463127,0.0007201022375029,0.174335182383886,15.0,0.0718611683450345,16.5,35.959999999999994,5603.990234375,12191.73046875,387.1400146484375,,529.25,81.74,-0.6211883948714173,35.959999999999994,224.14735085714284,-0.594761904761905,-0.27,35.959999999999994,1.54
2019-09-13,,-0.0877389309660738,-0.1126373184886251,0.0091425574398549,0.0224500002764393,0.0119395812135643,,0.0175308096477113,,,,,,,,,,,,,,,,,,,,,-0.6021269521961461,0.7015273534032027,,,-1.1460462051524327,,0.0420191394289737,0.0048280492168324,0.022595563397062,0.0756853995367473,0.0276728719488989,-0.0072860560763947,0.0638443397911542,-0.0252997629714508,0.0130195912576465,0.0257033956674197,-0.0065372277441986,0.0059197475739097,-0.1977636258663054,13.739999771118164,0.0642061320988461,14.758,-11.170000000000002,5655.4599609375,12468.5302734375,391.7900085449219,,538.6099853515625,70.57,-0.8236432702204521,-11.170000000000002,223.953392,,,-11.170000000000002,1.67
2019-09-20,,0.1088478742562188,0.0175881301019904,0.0062258402951638,-4.174659449596163e-05,0.0029564046087493,,-0.0001484599100338,,,,,,,,,,,,,,,,,,,,,0.3179120930368689,0.6994735133835291,,,-1.3201454571714728,,-0.0166397816829687,0.0051244774678386,0.039306180078236,-0.0129997808238696,-0.0064239732192928,0.025123422316339,-0.0318704395318461,0.023752192894122,0.0161489736788581,-0.0049201028239322,-0.0107899960235408,0.0042836068012739,-0.1977636258663054,15.31999969482422,0.0653453872190155,14.896,56.39,5690.77978515625,12468.009765625,392.9500122070313,,538.530029296875,126.96,1.143153952843047,56.39,223.75943314285712,,,56.39,1.61
2019-09-27,,0.1169123147323443,0.220675940714532,-0.0088603726388036,-0.0070079171627508,-0.0029564046087493,,0.0087447849216824,,,,,,,,,,,,,,,,,,,,,-0.3167663758328646,0.6974196733638561,,,-1.5522777931968603,,-0.0258265711851858,-0.0126447889976025,-0.0111838378549691,-0.0166822514590168,-0.004447100201367,0.0106400095321755,-0.020228141375084,0.0047543953654408,0.008521822255603,-0.0079019781911599,-0.0004826440711376,-0.0012475657585993,-0.1977636258663054,17.219999313354492,0.0814804237908744,16.25,-38.89999999999999,5640.580078125,12380.9404296875,391.7900085449219,,543.260009765625,88.06,-0.2013399421314757,-38.89999999999999,223.5654742857143,,,-38.89999999999999,1.53
2019-10-04,,-0.0105078839954009,0.737717217133605,-0.0273647452192413,-0.0301846833512318,-0.0299759679945363,,-0.0383125033923823,-0.2522819671355051,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,-0.6411057008045772,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,0.0619196720454519,0.6953658333441829,-1.4184055842607357,-1.3633440834138628,-1.639327419206381,-0.9438943796821484,-0.0378259911861159,-0.0261117504012006,-0.0452222316512192,-0.0480866841564805,-0.0286349351643322,-0.0090070007505555,-0.0534834319484223,-0.0266776028170472,-0.0160106379044136,-0.0152413119340652,-0.0355989625947218,-0.0240019913815576,0.174335182383886,17.040000915527344,0.1703883101512291,18.624,23.21,5488.31982421875,12012.8095703125,380.2200012207031,,522.8400268554688,111.27,0.6025816077827941,23.21,223.37151542857143,-0.4695454545454549,-0.16,23.209999999999997,1.5
2019-10-11,,-0.0895755395836119,0.2591187687233536,0.0317694525129468,0.0406866968408863,0.0295163734121244,,0.0256418631791621,,,,,,,,,,,,,,,,,,,,,1.580090148352103,0.6933119933245097,,,-1.4652281671873402,,0.0575324010277009,0.0616007723122769,0.0251484651198245,0.0685219267145989,0.0404506811929295,0.0090070007505555,0.0733681921437009,0.0055864382662924,0.0349767342674216,0.0287940649815283,0.0241984375208548,0.0034644038458872,-0.1977636258663054,15.579999923706056,0.2207870756214124,17.758000000000003,93.05,5665.47998046875,12511.650390625,391.6099853515625,,536.4199829101562,204.32,2.4723922333405026,93.05,223.17755657142857,,,93.05,1.56
2019-10-18,,-0.089231128831027,-0.3755006108983842,-0.0051726674931238,0.0096996589705629,0.0005871746718044,,0.0019369750492526,,,,,,,,,,,,,,,,,,,,,-0.0146006883401277,0.6912581533048364,,,-1.3491619991746462,,0.0185235345975893,-0.0085476003831731,-0.0096107415145001,0.0160687545279277,0.0003587237357255,0.000782221143221,-0.0382225252624979,0.0022716102648722,0.0139590603846526,0.0072058113014723,-0.0011782358545841,-0.0104965022525664,-0.1977636258663054,14.25,0.1516686439859782,15.09,-97.74,5636.25,12633.599609375,391.8399963378906,,537.4600219726562,106.58,0.0555698900831005,-97.74,222.9835977142857,,,-97.74,1.6
2019-10-25,,-0.1190997216968403,-0.6839879709591348,0.0151256410750839,0.0204417207530891,0.0156235712751371,,0.002100283903025,,,,,,,,,,,,,,,,,,,,,0.5448626714938871,0.6892043132851632,,,-1.2040792891587797,,0.0372924415343919,0.0037730934754818,0.0341416430244777,0.0248731665887005,0.0128228743048886,0.0072233824365036,0.0414909634831976,0.0198645039485481,-0.0010677071184197,0.0207208610249113,0.0037936507949466,0.027629684247602,-0.1977636258663054,12.649999618530272,0.0765320950900092,13.656,34.290000000000006,5722.14990234375,12894.509765625,398.010009765625,,538.5900268554688,140.87,0.8573447189939174,34.290000000000006,222.78963885714285,,,34.290000000000006,1.65
